filename,speaker_id,language,source,label,pause_count,mean_pause_duration,std_pause_duration,max_pause_duration,total_pause_duration,speech_duration,silence_duration,speech_activity,speech_segments,wps,wpm
real_spk006.wav,spk006,english,real_paired,high_fatigue,8.0,0.6600000262260437,0.5275149345397949,1.7960000038146973,5.28000020980835,13.195500373840332,5.857999801635742,0.6925499439239502,9.0,1.591451644897461,95.48709869384766
real_spk001.wav,rushabh,english,real_paired,mild_fatigue,4.0,0.41999998688697815,0.1175755113363266,0.515999972820282,1.6799999475479126,7.5960001945495605,3.9574999809265137,0.6574631333351135,5.0,2.896261215209961,173.77566528320312
real_spk002.wav,shane,english,real_paired,mild_fatigue,6.0,0.2706666588783264,0.1390763223171234,0.48399999737739563,1.6239999532699585,8.675999641418457,3.997499942779541,0.6845780611038208,7.0,2.3052098751068115,138.31259155273438
real_spk003.wav,suyash,english,real_paired,mild_fatigue,8.0,0.4000000059604645,0.2307206094264984,0.8040000200271606,3.200000047683716,11.583499908447266,3.3299999237060547,0.7767123579978943,9.0,1.812923550605774,108.7754135131836
real_spk004.wav,vedika,english,real_paired,mild_fatigue,4.0,0.628000020980835,0.2504396140575409,0.9639999866485596,2.51200008392334,6.763999938964844,4.3495001792907715,0.6086291670799255,5.0,3.1046717166900635,186.28030395507812
real_spk005.wav,spk005,english,real_paired,mild_fatigue,3.0,0.5479999780654907,0.34563949704170227,1.027999997138977,1.6440000534057617,7.984000205993652,3.069499969482422,0.722305178642273,4.0,2.3797595500946045,142.7855682373047
real_spk006.wav,spk006,english,real_paired,mild_fatigue,3.0,0.19599999487400055,0.11388883739709854,0.35600000619888306,0.5879999995231628,9.263999938964844,1.3895000219345093,0.8695733547210693,4.0,2.2668392658233643,136.01036071777344
rushabh_english_alert_01.wav,rushabh,english,real_unpaired,alert,1.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,5.97599983215332,2.497499942779541,0.7052575945854187,2.0,2.6773762702941895,160.64256286621094
rushabh_english_alert_02.wav,rushabh,english,real_unpaired,alert,3.0,0.4946666657924652,0.3913373053073883,1.027999997138977,1.4839999675750732,5.616000175476074,2.797499895095825,0.6674986481666565,4.0,3.0270655155181885,181.62393188476562
rushabh_english_alert_03.wav,rushabh,english,real_unpaired,alert,1.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,7.064000129699707,1.7094999551773071,0.8051518797874451,2.0,2.265005588531494,135.9003448486328
rushabh_english_alert_04.wav,rushabh,english,real_unpaired,alert,1.0,0.2919999957084656,0.0,0.2919999957084656,0.2919999957084656,13.395500183105469,1.3179999589920044,0.9104223847389221,2.0,2.090254306793213,125.41525268554688
shane_english_alert_01.wav,shane,english,real_unpaired,alert,0.0,0.0,0.0,0.0,0.0,5.4039998054504395,1.4895000457763672,0.7839269042015076,1.0,3.145817995071411,188.7490692138672
shane_english_alert_02.wav,shane,english,real_unpaired,alert,1.0,0.164000004529953,0.0,0.164000004529953,0.164000004529953,4.4720001220703125,1.5815000534057617,0.738746166229248,2.0,3.801431179046631,228.0858612060547
shane_english_alert_03.wav,shane,english,real_unpaired,alert,2.0,0.3240000009536743,0.1599999964237213,0.48399999737739563,0.6480000019073486,9.352937698364258,1.5140000581741333,0.8606783151626587,3.0,2.886793613433838,173.20761108398438
suyash_english_alert_01.wav,suyash,english,real_unpaired,alert,0.0,0.0,0.0,0.0,0.0,6.044000148773193,2.3894999027252197,0.7166656851768494,1.0,2.9781601428985596,178.68960571289062
suyash_english_alert_02.wav,suyash,english,real_unpaired,alert,0.0,0.0,0.0,0.0,0.0,6.427999973297119,1.6454999446868896,0.7961850762367249,1.0,2.800248861312866,168.0149383544922
suyash_english_alert_03.wav,suyash,english,real_unpaired,alert,0.0,0.0,0.0,0.0,0.0,6.044000148773193,1.5494999885559082,0.7959439158439636,1.0,2.6472535133361816,158.835205078125
suyash_english_alert_04.wav,suyash,english,real_unpaired,alert,1.0,0.2919999957084656,0.0,0.2919999957084656,0.2919999957084656,18.488000869750977,1.5440000295639038,0.9229233264923096,2.0,2.434011220932007,146.04067993164062
vedika_english_alert_01.wav,vedika,english,real_unpaired,alert,0.0,0.0,0.0,0.0,0.0,4.892000198364258,0.8015000224113464,0.8592254519462585,1.0,3.066230535507202,183.9738311767578
vedika_english_alert_02.wav,vedika,english,real_unpaired,alert,0.0,0.0,0.0,0.0,0.0,5.883999824523926,1.2295000553131104,0.8271596431732178,1.0,3.059143543243408,183.54859924316406
vedika_english_alert_03.wav,vedika,english,real_unpaired,alert,6.0,0.3880000114440918,0.12255066633224487,0.5479999780654907,2.328000068664551,11.684000015258789,3.249500036239624,0.782401978969574,7.0,3.1667237281799316,190.00341796875
vishal_english_alert_01.wav,vishal,english,real_unpaired,alert,0.0,0.0,0.0,0.0,0.0,6.460000038146973,1.093500018119812,0.8552326560020447,1.0,2.7863776683807373,167.1826629638672
real_spk001.wav,rushabh,english,real_unpaired,high_fatigue,5.0,0.29840001463890076,0.1698111891746521,0.6119999885559082,1.4919999837875366,20.6875,2.00600004196167,0.911604642868042,6.0,1.0634441375732422,63.80664825439453
real_spk002.wav,shane,english,real_unpaired,high_fatigue,6.0,0.5693333148956299,0.27998730540275574,0.9639999866485596,3.4159998893737793,16.265125274658203,4.122000217437744,0.7978135943412781,7.0,1.5985121726989746,95.91072845458984
real_spk003.wav,suyash,english,real_unpaired,high_fatigue,6.0,0.5426666736602783,0.29060548543930054,0.8999999761581421,3.25600004196167,22.371999740600586,4.657312393188477,0.8276939988136292,7.0,1.8773466348648071,112.64080047607422
real_spk004.wav,vedika,english,real_unpaired,high_fatigue,6.0,0.8840000033378601,0.5007940530776978,1.284000039100647,5.303999900817871,13.12399959564209,6.489500045776367,0.6691309809684753,7.0,2.2096922397613525,132.58152770996094
real_spk001.wav,rushabh,english,real_unpaired,mild_fatigue,9.0,0.23866666853427887,0.07691843062639236,0.3880000114440918,2.1480000019073486,31.767812728881836,2.630000114440918,0.9235416650772095,10.0,0.5666112303733826,33.996673583984375
real_spk002.wav,shane,english,real_unpaired,mild_fatigue,13.0,0.572615385055542,0.4384303390979767,1.4119999408721924,7.443999767303467,24.331499099731445,7.702000141143799,0.759564220905304,14.0,1.3151675462722778,78.9100570678711
ai_spk001.wav,unknown,english,synthetic,alert,0.0,0.0,0.0,0.0,0.0,4.699999809265137,5.300000190734863,0.4699999988079071,1.0,3.4042553901672363,204.2553253173828
ai_spk002.wav,unknown,english,synthetic,alert,0.0,0.0,0.0,0.0,0.0,4.73199987411499,5.26800012588501,0.4731999933719635,1.0,3.3812341690063477,202.87405395507812
ai_spk003.wav,unknown,english,synthetic,alert,0.0,0.0,0.0,0.0,0.0,4.539999961853027,5.460000038146973,0.45399999618530273,1.0,3.524229049682617,211.45375061035156
ai_spk004.wav,unknown,english,synthetic,alert,1.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,4.599999904632568,5.400000095367432,0.46000000834465027,2.0,3.4782607555389404,208.69564819335938
ai_spk005.wav,unknown,english,synthetic,alert,0.0,0.0,0.0,0.0,0.0,4.892000198364258,5.107999801635742,0.48919999599456787,1.0,3.2706458568573,196.23875427246094
ai_spk006.wav,unknown,english,synthetic,alert,2.0,0.21199999749660492,0.04800000041723251,0.25999999046325684,0.42399999499320984,8.5,1.5,0.8500000238418579,3.0,3.1764705181121826,190.58824157714844
ai_spk007.wav,unknown,english,synthetic,alert,3.0,0.164000004529953,0.06912790238857269,0.25999999046325684,0.492000013589859,8.656000137329102,1.343999981880188,0.8655999898910522,4.0,3.1192235946655273,187.15342712402344
ai_spk001.wav,unknown,english,synthetic,high_fatigue,1.0,0.13199999928474426,0.0,0.13199999928474426,0.13199999928474426,6.808000087738037,3.191999912261963,0.6808000206947327,2.0,2.3501763343811035,141.0105743408203
ai_spk002.wav,unknown,english,synthetic,high_fatigue,1.0,0.13199999928474426,0.0,0.13199999928474426,0.13199999928474426,6.935999870300293,3.063999891281128,0.6935999989509583,2.0,2.30680513381958,138.40830993652344
ai_spk003.wav,unknown,english,synthetic,high_fatigue,1.0,0.164000004529953,0.0,0.164000004529953,0.164000004529953,6.455999851226807,3.5439999103546143,0.6456000208854675,2.0,2.4783146381378174,148.69888305664062
ai_spk004.wav,unknown,english,synthetic,high_fatigue,1.0,0.164000004529953,0.0,0.164000004529953,0.164000004529953,6.9039998054504395,3.0959999561309814,0.6904000043869019,2.0,2.3174970149993896,139.04981994628906
ai_spk005.wav,unknown,english,synthetic,high_fatigue,1.0,0.13199999928474426,0.0,0.13199999928474426,0.13199999928474426,7.064000129699707,2.936000108718872,0.7063999772071838,2.0,2.5481314659118652,152.88787841796875
ai_spk006.wav,unknown,english,synthetic,high_fatigue,2.0,0.4519999921321869,0.1599999964237213,0.6119999885559082,0.9039999842643738,9.029999732971191,0.9700000286102295,0.902999997138977,3.0,2.104097366333008,126.245849609375
ai_spk007.wav,unknown,english,synthetic,high_fatigue,2.0,0.46799999475479126,0.17599999904632568,0.6439999938011169,0.9359999895095825,8.998000144958496,1.0019999742507935,0.8998000025749207,3.0,2.1115803718566895,126.69482421875
ai_spk001.wav,unknown,english,synthetic,mild_fatigue,0.0,0.0,0.0,0.0,0.0,5.788000106811523,4.211999893188477,0.5788000226020813,1.0,2.7643399238586426,165.8603973388672
ai_spk002.wav,unknown,english,synthetic,mild_fatigue,1.0,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,5.815999984741211,4.184000015258789,0.58160001039505,2.0,2.7510316371917725,165.06190490722656
ai_spk003.wav,unknown,english,synthetic,mild_fatigue,0.0,0.0,0.0,0.0,0.0,5.5320000648498535,4.4679999351501465,0.5532000064849854,1.0,2.892263174057007,173.53579711914062
ai_spk004.wav,unknown,english,synthetic,mild_fatigue,0.0,0.0,0.0,0.0,0.0,5.8520002365112305,4.1479997634887695,0.5852000117301941,1.0,2.7341079711914062,164.04647827148438
ai_spk005.wav,unknown,english,synthetic,mild_fatigue,0.0,0.0,0.0,0.0,0.0,6.01200008392334,3.98799991607666,0.6011999845504761,1.0,2.994011878967285,179.64071655273438
ai_spk006.wav,unknown,english,synthetic,mild_fatigue,3.0,0.24933333694934845,0.09891859441995621,0.3880000114440918,0.7480000257492065,9.185999870300293,0.8140000104904175,0.9186000227928162,4.0,2.7215328216552734,163.29196166992188
ai_spk007.wav,unknown,english,synthetic,mild_fatigue,3.0,0.281333327293396,0.12067955732345581,0.4519999921321869,0.843999981880188,9.09000015258789,0.9100000262260437,0.9089999794960022,4.0,2.5302529335021973,151.815185546875
